date,freight_rate,open,high,low,vol,change,freight_rate_outlier
2021-04-07,2127.0,"2,127.00","2,127.00","2,127.00",,1.67%,False
2021-04-08,2088.0,"2,088.00","2,088.00","2,088.00",,-1.83%,False
2021-04-09,2085.0,"2,085.00","2,085.00","2,085.00",,-0.14%,False
2021-04-12,2145.0,"2,145.00","2,145.00","2,145.00",,2.88%,False
2021-04-13,2140.0,"2,140.00","2,140.00","2,140.00",,-0.23%,False
2021-04-14,2178.0,"2,178.00","2,178.00","2,178.00",,1.78%,False
2021-04-15,2323.0,"2,323.00","2,323.00","2,323.00",,6.66%,False
2021-04-16,2385.0,"2,385.00","2,385.00","2,385.00",,2.67%,False
2021-04-19,2432.0,"2,432.00","2,432.00","2,432.00",,1.97%,False
2021-04-20,2472.0,"2,472.00","2,472.00","2,472.00",,1.64%,False
2021-04-21,2710.0,"2,710.00","2,710.00","2,710.00",,9.63%,True
2021-04-22,2750.0,"2,750.00","2,750.00","2,750.00",,1.48%,False
2021-04-23,2788.0,"2,788.00","2,788.00","2,788.00",,1.38%,False
2021-04-26,2808.0,"2,808.00","2,808.00","2,808.00",,0.72%,False
2021-04-27,2889.0,"2,889.00","2,889.00","2,889.00",,2.88%,False
2021-04-28,2957.0,"2,957.00","2,957.00","2,957.00",,2.35%,False
2021-04-29,3007.0,"3,007.00","3,007.00","3,007.00",,1.69%,False
2021-04-30,3053.0,"3,053.00","3,053.00","3,053.00",,1.53%,False
2021-05-04,3157.0,"3,157.00","3,157.00","3,157.00",,3.41%,False
2021-05-05,3266.0,"3,266.00","3,266.00","3,266.00",,3.45%,False
2021-05-06,3212.0,"3,212.00","3,212.00","3,212.00",,-1.65%,False
2021-05-07,3183.0,"3,183.00","3,183.00","3,183.00",,-0.90%,False
2021-05-10,3240.0,"3,240.00","3,240.00","3,240.00",,1.79%,False
2021-05-11,3254.0,"3,254.00","3,254.00","3,254.00",,0.43%,False
2021-05-12,3139.0,"3,139.00","3,139.00","3,139.00",,-3.53%,False
2021-05-13,3077.0,"3,077.00","3,077.00","3,077.00",,-1.98%,False
2021-05-14,2939.0,"2,939.00","2,939.00","2,939.00",,-4.48%,False
2021-05-17,2856.0,"2,856.00","2,856.00","2,856.00",,-2.82%,False
2021-05-18,2795.0,"2,795.00","2,795.00","2,795.00",,-2.14%,False
2021-05-19,2801.0,"2,801.00","2,801.00","2,801.00",,0.21%,False
2021-05-20,2824.0,"2,824.00","2,824.00","2,824.00",,0.82%,False
2021-05-21,2869.0,"2,869.00","2,869.00","2,869.00",,1.59%,False
2021-05-24,2881.0,"2,881.00","2,881.00","2,881.00",,0.42%,False
2021-05-25,2809.0,"2,809.00","2,809.00","2,809.00",,-2.50%,False
2021-05-26,2754.0,"2,754.00","2,754.00","2,754.00",,-1.96%,False
2021-05-27,2688.0,"2,688.00","2,688.00","2,688.00",,-2.40%,False
2021-05-28,2596.0,"2,596.00","2,596.00","2,596.00",,-3.42%,False
2021-06-01,2568.0,"2,568.00","2,568.00","2,568.00",,-1.08%,False
2021-06-02,2530.0,"2,530.00","2,530.00","2,530.00",,-1.48%,False
2021-06-03,2472.0,"2,472.00","2,472.00","2,472.00",,-2.29%,False
2021-06-04,2438.0,"2,438.00","2,438.00","2,438.00",,-1.38%,False
2021-06-07,2428.0,"2,428.00","2,428.00","2,428.00",,-0.41%,False
2021-06-08,2420.0,"2,420.00","2,420.00","2,420.00",,-0.33%,False
2021-06-09,2481.0,"2,481.00","2,481.00","2,481.00",,2.52%,False
2021-06-10,2669.0,"2,669.00","2,669.00","2,669.00",,7.58%,False
2021-06-11,2857.0,"2,857.00","2,857.00","2,857.00",,7.04%,False
2021-06-14,2944.0,"2,944.00","2,944.00","2,944.00",,3.05%,False
2021-06-15,3025.0,"3,025.00","3,025.00","3,025.00",,2.75%,False
2021-06-16,3176.0,"3,176.00","3,176.00","3,176.00",,4.99%,False
2021-06-17,3267.0,"3,267.00","3,267.00","3,267.00",,2.87%,False
2021-06-18,3218.0,"3,218.00","3,218.00","3,218.00",,-1.50%,False
2021-06-21,3190.0,"3,190.00","3,190.00","3,190.00",,-0.87%,False
2021-06-22,3119.0,"3,119.00","3,119.00","3,119.00",,-2.23%,False
2021-06-23,3147.0,"3,147.00","3,147.00","3,147.00",,0.90%,False
2021-06-24,3175.0,"3,175.00","3,175.00","3,175.00",,0.89%,False
2021-06-25,3255.0,"3,255.00","3,255.00","3,255.00",,2.52%,False
2021-06-28,3324.0,"3,324.00","3,324.00","3,324.00",,2.12%,False
2021-06-29,3418.0,"3,418.00","3,418.00","3,418.00",,2.83%,False
2021-06-30,3383.0,"3,383.00","3,383.00","3,383.00",,-1.02%,False
2021-07-01,3338.0,"3,338.00","3,338.00","3,338.00",,-1.33%,False
2021-07-02,3285.0,"3,285.00","3,285.00","3,285.00",,-1.59%,False
2021-07-05,3224.0,"3,224.00","3,224.00","3,224.00",,-1.86%,False
2021-07-06,3179.0,"3,179.00","3,179.00","3,179.00",,-1.40%,False
2021-07-07,3241.0,"3,241.00","3,241.00","3,241.00",,1.95%,False
2021-07-08,3281.0,"3,281.00","3,281.00","3,281.00",,1.23%,False
2021-07-09,3300.0,"3,300.00","3,300.00","3,300.00",,0.58%,False
2021-07-12,3300.0,"3,300.00","3,300.00","3,300.00",,0.00%,False
2021-07-13,3228.0,"3,228.00","3,228.00","3,228.00",,-2.18%,False
2021-07-14,3139.0,"3,139.00","3,139.00","3,139.00",,-2.76%,False
2021-07-15,3073.0,"3,073.00","3,073.00","3,073.00",,-2.10%,False
2021-07-16,3039.0,"3,039.00","3,039.00","3,039.00",,-1.11%,False
2021-07-19,3059.0,"3,059.00","3,059.00","3,059.00",,0.66%,False
2021-07-20,3053.0,"3,053.00","3,053.00","3,053.00",,-0.20%,False
2021-07-21,3058.0,"3,058.00","3,058.00","3,058.00",,0.16%,False
2021-07-22,3103.0,"3,103.00","3,103.00","3,103.00",,1.47%,False
2021-07-23,3199.0,"3,199.00","3,199.00","3,199.00",,3.09%,False
2021-07-26,3210.0,"3,210.00","3,210.00","3,210.00",,0.34%,False
2021-07-27,3166.0,"3,166.00","3,166.00","3,166.00",,-1.37%,False
2021-07-28,3154.0,"3,154.00","3,154.00","3,154.00",,-0.38%,False
2021-07-29,3214.0,"3,214.00","3,214.00","3,214.00",,1.90%,False
2021-07-30,3292.0,"3,292.00","3,292.00","3,292.00",,2.43%,False
2021-08-02,3282.0,"3,282.00","3,282.00","3,282.00",,-0.30%,False
2021-08-03,3281.0,"3,281.00","3,281.00","3,281.00",,-0.03%,False
2021-08-04,3318.0,"3,318.00","3,318.00","3,318.00",,1.13%,False
2021-08-05,3376.0,"3,376.00","3,376.00","3,376.00",,1.75%,False
2021-08-06,3371.0,"3,371.00","3,371.00","3,371.00",,-0.15%,False
2021-08-09,3371.0,"3,371.00","3,371.00","3,371.00",,0.00%,False
2021-08-10,3375.0,"3,375.00","3,375.00","3,375.00",,0.12%,False
2021-08-11,3410.0,"3,410.00","3,410.00","3,410.00",,1.04%,False
2021-08-12,3503.0,"3,503.00","3,503.00","3,503.00",,2.73%,False
2021-08-13,3566.0,"3,566.00","3,566.00","3,566.00",,1.80%,False
2021-08-16,3606.0,"3,606.00","3,606.00","3,606.00",,1.12%,False
2021-08-17,3657.0,"3,657.00","3,657.00","3,657.00",,1.41%,False
2021-08-18,3833.0,"3,833.00","3,833.00","3,833.00",,4.81%,False
2021-08-19,3976.0,"3,976.00","3,976.00","3,976.00",,3.73%,False
2021-08-20,4092.0,"4,092.00","4,092.00","4,092.00",,2.92%,False
2021-08-23,4147.0,"4,147.00","4,147.00","4,147.00",,1.34%,False
2021-08-24,4201.0,"4,201.00","4,201.00","4,201.00",,1.30%,False
2021-08-25,4193.0,"4,193.00","4,193.00","4,193.00",,-0.19%,False
2021-08-26,4195.0,"4,195.00","4,195.00","4,195.00",,0.05%,False
2021-08-27,4235.0,"4,235.00","4,235.00","4,235.00",,0.95%,False
2021-08-31,4132.0,"4,132.00","4,132.00","4,132.00",,-2.43%,False
2021-09-01,4013.0,"4,013.00","4,013.00","4,013.00",,-2.88%,False
2021-09-02,4001.0,"4,001.00","4,001.00","4,001.00",,-0.30%,False
2021-09-03,3944.0,"3,944.00","3,944.00","3,944.00",,-1.42%,False
2021-09-06,3822.0,"3,822.00","3,822.00","3,822.00",,-3.09%,False
2021-09-07,3707.0,"3,707.00","3,707.00","3,707.00",,-3.01%,False
2021-09-08,3618.0,"3,618.00","3,618.00","3,618.00",,-2.40%,False
2021-09-09,3643.0,"3,643.00","3,643.00","3,643.00",,0.69%,False
2021-09-10,3864.0,"3,864.00","3,864.00","3,864.00",,6.07%,False
2021-09-13,4163.0,"4,163.00","4,163.00","4,163.00",,7.74%,False
2021-09-14,4221.0,"4,221.00","4,221.00","4,221.00",,1.39%,False
2021-09-15,4233.0,"4,233.00","4,233.00","4,233.00",,0.28%,False
2021-09-16,4215.0,"4,215.00","4,215.00","4,215.00",,-0.43%,False
2021-09-17,4275.0,"4,275.00","4,275.00","4,275.00",,1.42%,False
2021-09-20,4304.0,"4,304.00","4,304.00","4,304.00",,0.68%,False
2021-09-21,4410.0,"4,410.00","4,410.00","4,410.00",,2.46%,False
2021-09-22,4560.0,"4,560.00","4,560.00","4,560.00",,3.40%,False
2021-09-23,4651.0,"4,651.00","4,651.00","4,651.00",,2.00%,False
2021-09-24,4644.0,"4,644.00","4,644.00","4,644.00",,-0.15%,False
2021-09-27,4717.0,"4,717.00","4,717.00","4,717.00",,1.57%,False
2021-09-28,4962.0,"4,962.00","4,962.00","4,962.00",,5.19%,False
2021-09-29,5197.0,"5,197.00","5,197.00","5,197.00",,4.74%,False
2021-09-30,5167.0,"5,167.00","5,167.00","5,167.00",,-0.58%,False
2021-10-01,5202.0,"5,202.00","5,202.00","5,202.00",,0.68%,False
2021-10-04,5267.0,"5,267.00","5,267.00","5,267.00",,1.25%,False
2021-10-05,5409.0,"5,409.00","5,409.00","5,409.00",,2.70%,False
2021-10-06,5647.0,"5,647.00","5,647.00","5,647.00",,4.40%,False
2021-10-07,5650.0,"5,650.00","5,650.00","5,650.00",,0.05%,False
2021-10-08,5526.0,"5,526.00","5,526.00","5,526.00",,-2.19%,False
2021-10-11,5488.0,"5,488.00","5,488.00","5,488.00",,-0.69%,False
2021-10-12,5378.0,"5,378.00","5,378.00","5,378.00",,-2.00%,False
2021-10-13,5206.0,"5,206.00","5,206.00","5,206.00",,-3.20%,False
2021-10-14,5062.0,"5,062.00","5,062.00","5,062.00",,-2.77%,False
2021-10-15,4854.0,"4,854.00","4,854.00","4,854.00",,-4.11%,False
2021-10-18,4732.0,"4,732.00","4,732.00","4,732.00",,-2.51%,False
2021-10-19,4714.0,"4,714.00","4,714.00","4,714.00",,-0.38%,False
2021-10-20,4751.0,"4,751.00","4,751.00","4,751.00",,0.78%,False
2021-10-21,4653.0,"4,653.00","4,653.00","4,653.00",,-2.06%,False
2021-10-22,4410.0,"4,410.00","4,410.00","4,410.00",,-5.22%,False
2021-10-25,4257.0,"4,257.00","4,257.00","4,257.00",,-3.47%,False
2021-10-26,4056.0,"4,056.00","4,056.00","4,056.00",,-4.72%,False
2021-10-27,3808.0,"3,808.00","3,808.00","3,808.00",,-6.11%,False
2021-10-28,3630.0,"3,630.00","3,630.00","3,630.00",,-4.67%,False
2021-10-29,3519.0,"3,519.00","3,519.00","3,519.00",,-3.06%,False
2021-11-01,3428.0,"3,428.00","3,428.00","3,428.00",,-2.59%,False
2021-11-02,3187.0,"3,187.00","3,187.00","3,187.00",,-7.03%,False
2021-11-03,2892.0,"2,892.00","2,892.00","2,892.00",,-9.26%,False
2021-11-04,2769.0,"2,769.00","2,769.00","2,769.00",,-4.25%,False
2021-11-05,2715.0,"2,715.00","2,715.00","2,715.00",,-1.95%,False
2021-11-08,2718.0,"2,718.00","2,718.00","2,718.00",,0.11%,False
2021-11-09,2805.0,"2,805.00","2,805.00","2,805.00",,3.20%,False
2021-11-10,2861.0,"2,861.00","2,861.00","2,861.00",,2.00%,False
2021-11-11,2844.0,"2,844.00","2,844.00","2,844.00",,-0.59%,False
2021-11-12,2807.0,"2,807.00","2,807.00","2,807.00",,-1.30%,False
2021-11-15,2759.0,"2,759.00","2,759.00","2,759.00",,-1.71%,False
2021-11-16,2591.0,"2,591.00","2,591.00","2,591.00",,-6.09%,False
2021-11-17,2430.0,"2,430.00","2,430.00","2,430.00",,-6.21%,False
2021-11-18,2454.0,"2,454.00","2,454.00","2,454.00",,0.99%,False
2021-11-19,2552.0,"2,552.00","2,552.00","2,552.00",,3.99%,False
2021-11-22,2645.0,"2,645.00","2,645.00","2,645.00",,3.64%,False
2021-11-23,2715.0,"2,715.00","2,715.00","2,715.00",,2.65%,False
2021-11-24,2654.0,"2,654.00","2,654.00","2,654.00",,-2.25%,False
2021-11-25,2678.0,"2,678.00","2,678.00","2,678.00",,0.90%,False
2021-11-26,2767.0,"2,767.00","2,767.00","2,767.00",,3.32%,False
2021-11-29,2881.0,"2,881.00","2,881.00","2,881.00",,4.12%,False
2021-11-30,3018.0,"3,018.00","3,018.00","3,018.00",,4.76%,False
2021-12-01,3047.0,"3,047.00","3,047.00","3,047.00",,0.96%,False
2021-12-02,3115.0,"3,115.00","3,115.00","3,115.00",,2.23%,False
2021-12-03,3171.0,"3,171.00","3,171.00","3,171.00",,1.80%,False
2021-12-06,3235.0,"3,235.00","3,235.00","3,235.00",,2.02%,False
2021-12-07,3352.0,"3,352.00","3,352.00","3,352.00",,3.62%,False
2021-12-08,3423.0,"3,423.00","3,423.00","3,423.00",,2.12%,False
2021-12-09,3343.0,"3,343.00","3,343.00","3,343.00",,-2.34%,False
2021-12-10,3272.0,"3,272.00","3,272.00","3,272.00",,-2.12%,False
2021-12-13,3216.0,"3,216.00","3,216.00","3,216.00",,-1.71%,False
2021-12-14,2932.0,"2,932.00","2,932.00","2,932.00",,-8.83%,False
2021-12-15,2665.0,"2,665.00","2,665.00","2,665.00",,-9.11%,False
2021-12-16,2498.0,"2,498.00","2,498.00","2,498.00",,-6.27%,False
2021-12-17,2379.0,"2,379.00","2,379.00","2,379.00",,-4.76%,False
2021-12-20,2371.0,"2,371.00","2,371.00","2,371.00",,-0.34%,False
2021-12-21,2294.0,"2,294.00","2,294.00","2,294.00",,-3.25%,False
2021-12-22,2229.0,"2,229.00","2,229.00","2,229.00",,-2.83%,False
2021-12-23,2219.0,"2,219.00","2,219.00","2,219.00",,-0.45%,False
2021-12-24,2217.0,"2,217.00","2,217.00","2,217.00",,-0.09%,False
2022-01-04,2285.0,"2,285.00","2,285.00","2,285.00",,3.07%,False
2022-01-05,2289.0,"2,289.00","2,289.00","2,289.00",,0.18%,False
2022-01-06,2296.0,"2,296.00","2,296.00","2,296.00",,0.31%,False
2022-01-07,2289.0,"2,289.00","2,289.00","2,289.00",,-0.30%,False
2022-01-10,2277.0,"2,277.00","2,277.00","2,277.00",,-0.52%,False
2022-01-11,2151.0,"2,151.00","2,151.00","2,151.00",,-5.53%,False
2022-01-12,2027.0,"2,027.00","2,027.00","2,027.00",,-5.76%,False
2022-01-13,1873.0,"1,873.00","1,873.00","1,873.00",,-7.60%,False
2022-01-14,1764.0,"1,764.00","1,764.00","1,764.00",,-5.82%,False
2022-01-17,1731.0,"1,731.00","1,731.00","1,731.00",,-1.87%,False
2022-01-18,1644.0,"1,644.00","1,644.00","1,644.00",,-5.03%,False
2022-01-19,1570.0,"1,570.00","1,570.00","1,570.00",,-4.50%,False
2022-01-20,1474.0,"1,474.00","1,474.00","1,474.00",,-6.11%,False
2022-01-21,1415.0,"1,415.00","1,415.00","1,415.00",,-4.00%,False
2022-01-24,1391.0,"1,391.00","1,391.00","1,391.00",,-1.70%,False
2022-01-25,1343.0,"1,343.00","1,343.00","1,343.00",,-3.45%,False
2022-01-26,1296.0,"1,296.00","1,296.00","1,296.00",,-3.50%,False
2022-01-27,1302.0,"1,302.00","1,302.00","1,302.00",,0.46%,False
2022-01-28,1381.0,"1,381.00","1,381.00","1,381.00",,6.07%,False
2022-01-31,1418.0,"1,418.00","1,418.00","1,418.00",,2.68%,False
2022-02-01,1440.0,"1,440.00","1,440.00","1,440.00",,1.55%,False
2022-02-02,1419.0,"1,419.00","1,419.00","1,419.00",,-1.46%,False
2022-02-03,1425.0,"1,425.00","1,425.00","1,425.00",,0.42%,False
2022-02-04,1423.0,"1,423.00","1,423.00","1,423.00",,-0.14%,False
2022-02-07,1422.0,"1,422.00","1,422.00","1,422.00",,-0.07%,False
2022-02-08,1503.0,"1,503.00","1,503.00","1,503.00",,5.70%,False
2022-02-09,1711.0,"1,711.00","1,711.00","1,711.00",,13.84%,False
2022-02-10,1940.0,"1,940.00","1,940.00","1,940.00",,13.38%,False
2022-02-11,1977.0,"1,977.00","1,977.00","1,977.00",,1.91%,False
2022-02-14,1984.0,"1,984.00","1,984.00","1,984.00",,0.35%,False
2022-02-15,1968.0,"1,968.00","1,968.00","1,968.00",,-0.81%,False
2022-02-16,1896.0,"1,896.00","1,896.00","1,896.00",,-3.66%,False
2022-02-17,1886.0,"1,886.00","1,886.00","1,886.00",,-0.53%,False
2022-02-18,1964.0,"1,964.00","1,964.00","1,964.00",,4.14%,False
2022-02-21,2045.0,"2,045.00","2,045.00","2,045.00",,4.12%,False
2022-02-22,2148.0,"2,148.00","2,148.00","2,148.00",,5.04%,False
2022-02-23,2244.0,"2,244.00","2,244.00","2,244.00",,4.47%,False
2022-02-24,2187.0,"2,187.00","2,187.00","2,187.00",,-2.54%,False
2022-02-25,2076.0,"2,076.00","2,076.00","2,076.00",,-5.08%,False
2022-02-28,2040.0,"2,040.00","2,040.00","2,040.00",,-1.73%,False
2022-03-01,2069.0,"2,069.00","2,069.00","2,069.00",,1.42%,False
2022-03-02,2137.0,"2,137.00","2,137.00","2,137.00",,3.29%,False
2022-03-03,2104.0,"2,104.00","2,104.00","2,104.00",,-1.54%,False
2022-03-04,2148.0,"2,148.00","2,148.00","2,148.00",,2.09%,False
2022-03-07,2235.0,"2,235.00","2,235.00","2,235.00",,4.05%,False
2022-03-08,2352.0,"2,352.00","2,352.00","2,352.00",,5.23%,False
2022-03-09,2558.0,"2,558.00","2,558.00","2,558.00",,8.76%,False
2022-03-10,2704.0,"2,704.00","2,704.00","2,704.00",,5.71%,False
2022-03-11,2718.0,"2,718.00","2,718.00","2,718.00",,0.52%,False
2022-03-14,2727.0,"2,727.00","2,727.00","2,727.00",,0.33%,False
2022-03-15,2689.0,"2,689.00","2,689.00","2,689.00",,-1.39%,False
2022-03-16,2591.0,"2,591.00","2,591.00","2,591.00",,-3.64%,False
2022-03-17,2588.0,"2,588.00","2,588.00","2,588.00",,-0.12%,False
2022-03-18,2605.0,"2,605.00","2,605.00","2,605.00",,0.66%,False
2022-03-21,2589.0,"2,589.00","2,589.00","2,589.00",,-0.61%,False
2022-03-22,2546.0,"2,546.00","2,546.00","2,546.00",,-1.66%,False
2022-03-23,2575.0,"2,575.00","2,575.00","2,575.00",,1.14%,False
2022-03-24,2567.0,"2,567.00","2,567.00","2,567.00",,-0.31%,False
2022-03-25,2544.0,"2,544.00","2,544.00","2,544.00",,-0.90%,False
2022-03-28,2484.0,"2,484.00","2,484.00","2,484.00",,-2.36%,False
2022-03-29,2417.0,"2,417.00","2,417.00","2,417.00",,-2.70%,False
2022-03-30,2369.0,"2,369.00","2,369.00","2,369.00",,-1.99%,False
2022-03-31,2358.0,"2,358.00","2,358.00","2,358.00",,-0.46%,False
2022-04-01,2357.0,"2,357.00","2,357.00","2,357.00",,-0.04%,False
2022-04-04,2307.0,"2,307.00","2,307.00","2,307.00",,-2.12%,False
2022-04-05,2213.0,"2,213.00","2,213.00","2,213.00",,-4.07%,False
2022-04-06,2128.0,"2,128.00","2,128.00","2,128.00",,-3.84%,False
2022-04-07,2061.0,"2,061.00","2,061.00","2,061.00",,-3.15%,False
2022-04-08,2055.0,"2,055.00","2,055.00","2,055.00",,-0.29%,False
2022-04-11,2031.0,"2,031.00","2,031.00","2,031.00",,-1.17%,False
2022-04-12,2035.0,"2,035.00","2,035.00","2,035.00",,0.20%,False
2022-04-13,2068.0,"2,068.00","2,068.00","2,068.00",,1.62%,False
2022-04-14,2137.0,"2,137.00","2,137.00","2,137.00",,3.34%,False
2022-04-19,2115.0,"2,115.00","2,115.00","2,115.00",,-1.03%,False
2022-04-20,2142.0,"2,142.00","2,142.00","2,142.00",,1.28%,False
2022-04-21,2239.0,"2,239.00","2,239.00","2,239.00",,4.53%,False
2022-04-22,2307.0,"2,307.00","2,307.00","2,307.00",,3.04%,False
2022-04-25,2356.0,"2,356.00","2,356.00","2,356.00",,2.12%,False
2022-04-26,2404.0,"2,404.00","2,404.00","2,404.00",,2.04%,False
2022-04-27,2425.0,"2,425.00","2,425.00","2,425.00",,0.87%,False
2022-04-28,2403.0,"2,403.00","2,403.00","2,403.00",,-0.91%,False
2022-04-29,2404.0,"2,404.00","2,404.00","2,404.00",,0.04%,False
2022-05-03,2412.0,"2,412.00","2,412.00","2,412.00",,0.33%,False
2022-05-04,2485.0,"2,485.00","2,485.00","2,485.00",,3.03%,False
2022-05-05,2644.0,"2,644.00","2,644.00","2,644.00",,6.40%,False
2022-05-06,2718.0,"2,718.00","2,718.00","2,718.00",,2.80%,False
2022-05-09,2831.0,"2,831.00","2,831.00","2,831.00",,4.16%,False
2022-05-10,2939.0,"2,939.00","2,939.00","2,939.00",,3.81%,False
2022-05-11,3052.0,"3,052.00","3,052.00","3,052.00",,3.84%,False
2022-05-12,3117.0,"3,117.00","3,117.00","3,117.00",,2.13%,False
2022-05-13,3104.0,"3,104.00","3,104.00","3,104.00",,-0.42%,False
2022-05-16,3085.0,"3,085.00","3,085.00","3,085.00",,-0.61%,False
2022-05-17,3095.0,"3,095.00","3,095.00","3,095.00",,0.32%,False
2022-05-18,3189.0,"3,189.00","3,189.00","3,189.00",,3.04%,False
2022-05-19,3289.0,"3,289.00","3,289.00","3,289.00",,3.14%,False
2022-05-20,3344.0,"3,344.00","3,344.00","3,344.00",,1.67%,False
2022-05-23,3369.0,"3,369.00","3,369.00","3,369.00",,0.75%,False
2022-05-24,3253.0,"3,253.00","3,253.00","3,253.00",,-3.44%,False
2022-05-25,3127.0,"3,127.00","3,127.00","3,127.00",,-3.87%,False
2022-05-26,2933.0,"2,933.00","2,933.00","2,933.00",,-6.20%,False
2022-05-27,2681.0,"2,681.00","2,681.00","2,681.00",,-8.59%,False
2022-05-30,2571.0,"2,571.00","2,571.00","2,571.00",,-4.10%,False
2022-05-31,2566.0,"2,566.00","2,566.00","2,566.00",,-0.19%,False
2022-06-01,2633.0,"2,633.00","2,633.00","2,633.00",,2.61%,False
2022-06-06,2560.0,"2,560.00","2,560.00","2,560.00",,-2.77%,False
2022-06-07,2514.0,"2,514.00","2,514.00","2,514.00",,-1.80%,False
2022-06-08,2410.0,"2,410.00","2,410.00","2,410.00",,-4.14%,False
2022-06-09,2342.0,"2,342.00","2,342.00","2,342.00",,-2.82%,False
2022-06-10,2320.0,"2,320.00","2,320.00","2,320.00",,-0.94%,False
2022-06-13,2260.0,"2,260.00","2,260.00","2,260.00",,-2.59%,False
2022-06-14,2284.0,"2,284.00","2,284.00","2,284.00",,1.06%,False
2022-06-15,2387.0,"2,387.00","2,387.00","2,387.00",,4.51%,False
2022-06-16,2462.0,"2,462.00","2,462.00","2,462.00",,3.14%,False
2022-06-17,2578.0,"2,578.00","2,578.00","2,578.00",,4.71%,False
2022-06-20,2596.0,"2,596.00","2,596.00","2,596.00",,0.70%,False
2022-06-21,2484.0,"2,484.00","2,484.00","2,484.00",,-4.31%,False
2022-06-22,2349.0,"2,349.00","2,349.00","2,349.00",,-5.43%,False
2022-06-23,2354.0,"2,354.00","2,354.00","2,354.00",,0.21%,False
2022-06-24,2331.0,"2,331.00","2,331.00","2,331.00",,-0.98%,False
2022-06-27,2295.0,"2,295.00","2,295.00","2,295.00",,-1.54%,False
2022-06-28,2204.0,"2,204.00","2,204.00","2,204.00",,-3.97%,False
2022-06-29,2186.0,"2,186.00","2,186.00","2,186.00",,-0.82%,False
2022-06-30,2240.0,"2,240.00","2,240.00","2,240.00",,2.47%,False
2022-07-01,2214.0,"2,214.00","2,214.00","2,214.00",,-1.16%,False
2022-07-04,2159.0,"2,159.00","2,159.00","2,159.00",,-2.48%,False
2022-07-05,2098.0,"2,098.00","2,098.00","2,098.00",,-2.83%,False
2022-07-06,2043.0,"2,043.00","2,043.00","2,043.00",,-2.62%,False
2022-07-07,2073.0,"2,073.00","2,073.00","2,073.00",,1.47%,False
2022-07-08,2067.0,"2,067.00","2,067.00","2,067.00",,-0.29%,False
2022-07-11,2081.0,"2,081.00","2,081.00","2,081.00",,0.68%,False
2022-07-12,2013.0,"2,013.00","2,013.00","2,013.00",,-3.27%,False
2022-07-13,2002.0,"2,002.00","2,002.00","2,002.00",,-0.55%,False
2022-07-14,2010.0,"2,010.00","2,010.00","2,010.00",,0.40%,False
2022-07-15,2150.0,"2,150.00","2,150.00","2,150.00",,6.97%,False
2022-07-18,2162.0,"2,162.00","2,162.00","2,162.00",,0.56%,False
2022-07-19,2145.0,"2,145.00","2,145.00","2,145.00",,-0.79%,False
2022-07-20,2113.0,"2,113.00","2,113.00","2,113.00",,-1.49%,False
2022-07-21,2118.0,"2,118.00","2,118.00","2,118.00",,0.24%,False
2022-07-22,2146.0,"2,146.00","2,146.00","2,146.00",,1.32%,False
2022-07-25,2114.0,"2,114.00","2,114.00","2,114.00",,-1.49%,False
2022-07-26,2061.0,"2,061.00","2,061.00","2,061.00",,-2.51%,False
2022-07-27,2007.0,"2,007.00","2,007.00","2,007.00",,-2.62%,False
2022-07-28,1945.0,"1,945.00","1,945.00","1,945.00",,-3.09%,False
2022-07-29,1895.0,"1,895.00","1,895.00","1,895.00",,-2.57%,False
2022-08-01,1872.0,"1,872.00","1,872.00","1,872.00",,-1.21%,False
2022-08-02,1817.0,"1,817.00","1,817.00","1,817.00",,-2.94%,False
2022-08-03,1731.0,"1,731.00","1,731.00","1,731.00",,-4.73%,False
2022-08-04,1603.0,"1,603.00","1,603.00","1,603.00",,-7.39%,False
2022-08-05,1560.0,"1,560.00","1,560.00","1,560.00",,-2.68%,False
2022-08-08,1566.0,"1,566.00","1,566.00","1,566.00",,0.38%,False
2022-08-09,1564.0,"1,564.00","1,564.00","1,564.00",,-0.13%,False
2022-08-10,1592.0,"1,592.00","1,592.00","1,592.00",,1.79%,False
2022-08-11,1556.0,"1,556.00","1,556.00","1,556.00",,-2.26%,False
2022-08-12,1477.0,"1,477.00","1,477.00","1,477.00",,-5.08%,False
2022-08-15,1404.0,"1,404.00","1,404.00","1,404.00",,-4.94%,False
2022-08-16,1387.0,"1,387.00","1,387.00","1,387.00",,-1.21%,False
2022-08-17,1394.0,"1,394.00","1,394.00","1,394.00",,0.50%,False
2022-08-18,1320.0,"1,320.00","1,320.00","1,320.00",,-5.31%,False
2022-08-19,1279.0,"1,279.00","1,279.00","1,279.00",,-3.11%,False
2022-08-22,1270.0,"1,270.00","1,270.00","1,270.00",,-0.70%,False
2022-08-23,1271.0,"1,271.00","1,271.00","1,271.00",,0.08%,False
2022-08-24,1213.0,"1,213.00","1,213.00","1,213.00",,-4.56%,False
2022-08-25,1123.0,"1,123.00","1,123.00","1,123.00",,-7.42%,False
2022-08-26,1082.0,"1,082.00","1,082.00","1,082.00",,-3.65%,False
2022-08-30,1017.0,"1,017.00","1,017.00","1,017.00",,-6.01%,False
2022-08-31,965.0,965.00,965.00,965.00,,-5.11%,False
2022-09-01,1002.0,"1,002.00","1,002.00","1,002.00",,3.83%,False
2022-09-02,1086.0,"1,086.00","1,086.00","1,086.00",,8.38%,False
